temperature,humidity,late
0.1540391712482454,0.0017917851804984952,1
0.006687113302903835,0.2375374579712154,1
0.3822608442072465,0.31005483175164683,1
0.27144453218461584,0.8206828848122696,0
0.6905895456072976,0.12591445070079077,0
0.8039555923981925,0.2935447464332569,0
0.9215928921246641,0.2996016010779152,0
0.5640848643431047,0.16465281105928375,0
0.47358757794064,0.6646368741234624,0
0.6984089737985227,0.8681636354801455,1
0.6442147566801427,0.23505985685204467,0
0.31079284979276856,0.05487132017329088,1
0.30383814627728434,0.22306992150649851,1
0.05578253845312753,0.024688472043019716,1
0.4603659135133481,0.6388523901095462,0
0.555366118186188,0.7296190296264684,1
0.5836852971234718,0.4249945624305471,0
0.025491935543901167,0.48795652959349733,1
0.9734187996218575,0.26936312796303064,0
0.3498245311668141,0.22092591093103797,1
0.24628984235244455,0.22344262701474804,1
0.5127510702621332,0.18994754069342634,0
0.5585090962435164,0.06932592156007666,0
0.7465603687868491,0.17497994549671803,0
0.42001014141119886,0.5026157624074377,0
0.5647222983888212,0.44805805831966283,0
0.40977606009881296,0.15296806965252852,1
0.8486642762002946,0.17999311462669076,0
0.44306529053631816,0.3424947371464182,1
0.35326578938344155,0.6412448207367385,0
0.47610934663882487,0.9205724416192109,0
0.7764702682185721,0.1728905063445899,0
0.08589662987065538,0.7815708957769611,0
0.015932890037614666,0.4638991259230356,1
0.5440197271138335,0.7746402968433942,1
0.9126751828405582,0.635636240326532,1
0.682510350264127,0.9156119459653949,1
0.4639744430314712,0.43938624242561675,1
0.4510573054980589,0.4848950765330732,1
0.15919877066195665,0.8730629584938876,0
0.3089485359584303,0.5712329592469816,0
0.02614600452415572,0.12736996576554127,1
0.6842677042061662,0.8732519489928535,1
0.8555116340657769,0.26788213810044703,0
0.9969439053704131,0.5289629446879351,1
0.09979004450332851,0.16857366330275558,1
0.8316205875441802,0.6755482430155242,1
0.42016749447572366,0.673346540738202,0
0.556577895726594,0.31062322994893954,0
0.7884741293632006,0.6275571807169664,1
0.516152585167385,0.3016286205216189,0
0.10135653113407939,0.4866903421144241,1
0.6460624808812354,0.8988868171394001,1
0.8629661117827896,0.13031067449814182,0
0.7091031174667916,0.7357939420481786,1
0.9375982222138011,0.5880281253905986,1
0.21272609094729356,0.8324381370484951,0
0.079944373081409,0.3110260802772463,1
0.006156643626203717,0.3409649494438647,1
0.6048228512745799,0.03821594595568978,0
0.7035351268206926,0.5659630808057483,1
0.26345881367405233,0.6177586712359785,0
0.658716191200931,0.9709262350664253,1
0.27807792063873726,0.5989444576607589,0
0.4878337378254529,0.6675026462225329,0
0.8193205837523779,0.8767016235004919,1
0.5337667455384726,0.4870630224825525,0
0.5345096016289669,0.7385372604282638,1
0.7966685673978682,0.2794896920052542,0
0.3910663123706949,0.5148624171525864,0
0.4165862394690646,0.736828790863467,0
0.20409014079299415,0.3054984124215533,1
0.022009861839519917,0.8826747291270601,0
0.26086762401913965,0.10894544416803542,1
0.4556421544632778,0.6492135499465996,0
0.10799974904019338,0.41828982132669545,1
0.6178810008811619,0.9491111628673087,1
0.33294167060421265,0.602278467676827,0
0.9666374514195868,0.8177764975465109,1
0.8099497881042647,0.6426898819765338,1
0.7349197359245684,0.13897123292360203,0
0.11918763172266167,0.11770205513086152,1
0.38870927777045683,0.8627926161611748,0
0.6792392477237569,0.12862390025343673,0
0.26707890376612853,0.2901262717133598,1
0.8202696091119906,0.681694331116684,1
0.89087284030096,0.05002623978645637,0
0.8218488361881148,0.1742290235667241,0
0.856049397573493,0.5231209989238884,1
0.051824162615300984,0.2223427368072547,1
0.8286463962066795,0.6625063216552471,1
0.7579833884283725,0.422070484599151,0
0.10513207782738099,0.4689539605274746,1
0.9523302918906033,0.16356023054865276,0
0.5288225293581745,0.735378015770823,1
0.42497752010250833,0.49940994052926624,1
0.5961586717208512,0.15945183918406014,0
0.3108098630864927,0.7510253324965529,0
0.14512166588294007,0.9044653990128001,0
0.16895777853018812,0.9791087254926005,0
0.17049889860405254,0.10425781815398971,1
0.597228969643023,0.8096950127382557,1
0.19173671484482924,0.007508980621313444,1
0.8573210009038934,0.2127485607685785,0
0.7903605651037965,0.5914877917864894,1
0.9357419340646728,0.6783792403412228,1
0.1054840531541944,0.6206067960011761,0
0.977870461191621,0.4498389052830335,0
0.47484740082333887,0.9816437426867083,0
0.8076764537663876,0.3260357231933556,0
0.18840053586377192,0.27319919703044304,1
0.5911451601773123,0.926047634169604,1
0.21254113599846114,0.766596403217296,0
0.5548349919072898,0.007676036042202683,0
0.550312765046212,0.93223241446852,1
0.6460626907385556,0.2272686679685052,0
0.13801976617598233,0.4020902101611906,1
0.06061464176644504,0.28054409128874147,1
0.884593063353629,0.32484185411667765,0
0.43067470364152294,0.8015598664581512,0
0.33306000440688344,0.33454200189896,1
0.2593992204336557,0.07676356786269756,1
0.25910280902930116,0.8887130153931123,0
0.09033447139028106,0.31834232569768106,1
