temperature,humidity,late
0.7393466573679399,0.40789221925674657,0
0.9546213155568443,0.6813755958287434,1
0.1577183539260011,0.5241860858126498,0
0.820095401204518,0.939837371145459,1
0.4944921822878038,0.10946857250822828,1
0.16733344350982082,0.5175427540333255,0
0.17592418226035245,0.4285079360897922,1
0.10577046642909205,0.9604750706336752,0
0.5014399087607448,0.72873638032321,1
0.9790058506234348,0.18506095701042846,0
0.5790970750069826,0.611493680163042,1
0.3639519184746125,0.05465558106709767,1
0.13338671772034827,0.1987965429252201,1
0.19456887660606703,0.9407103473126674,0
0.37424467706044795,0.18964231963786993,1
0.7914258837578757,0.4922220607886951,0
0.8734988324662664,0.477514869915442,0
0.6433636394052535,0.7027440909369395,1
0.2788145465313663,0.8684052500457557,0
0.8467057316583406,0.789011142799809,1
0.6726551721405737,0.6353804436578523,1
0.9003903887608974,0.8298650607838468,1
0.2873991479076702,0.4425666325596259,1
0.04897177518580287,0.8563015529521838,0
0.18551106893075842,0.4099901250250284,1
0.949715131172673,0.9528249698595159,1
0.46581362507807633,0.5347831781376661,0
0.4791140326933836,0.617674487412437,0
0.8808019571901434,0.4241954727520473,0
0.9954239633923797,0.4889740615192928,0
0.7611632868993818,0.21477058776088764,0
0.7538895133146146,0.16996552281934008,0
0.6061644469817777,0.5516444532559567,1
0.8565130267788711,0.5867335669245658,1
0.7682680544401124,0.30524857668017347,0
0.3959555116660437,0.44675394124035894,1
0.5285354401199366,0.8754947320461688,1
0.09688440834553624,0.7122215357911353,0
0.026021823841840375,0.4229985351364137,1
0.974080007945757,0.7908379680368839,1
0.14630478786556422,0.26445080142025357,1
0.2938884751204802,0.5097368613078778,0
0.6657882337276938,0.44962778532460024,0
0.6672337908107562,0.1215414494512036,0
0.20397908041099844,0.8034492603810387,0
0.0483399564382605,0.17334316122032678,1
0.4551171408347223,0.45090991718147533,1
0.11495186547524539,0.11391108817079576,1
0.8884647949550445,0.6661846315927263,1
0.8062144029812827,0.865486371616972,1
0.959409376435236,0.52592333658846,1
0.14852038215207874,0.5861193410551642,0
0.5861354134707212,0.8794531467303912,1
0.18396808681714194,0.3837092756912185,1
0.3051241916886164,0.9280930577989891,0
0.6551426476729681,0.1611590434485496,0
0.5125289507596998,0.7517289252637693,1
0.21464208817740316,0.5673303022807634,0
0.1210272271828059,0.9671716270636356,0
0.6234795642031041,0.1293693284760291,0
0.4799713763862383,0.379909071866003,1
0.6025443840308304,0.17491192245800757,0
0.8162683779941948,0.6703599210379516,1
0.6322460238076156,0.6674558097927841,1
0.2591049273545676,0.45612095364527117,1
0.40375922493408956,0.9102320492663212,0
0.9798844857241907,0.924144594745045,1
0.5781572586426015,0.5320518829768356,1
0.4294063722960477,0.6746031829786477,0
0.9545071003257012,0.6772305788606628,1
0.7648114857738928,0.9367543151626112,1
0.62296821178977,0.1112975018410749,0
0.20546894414602657,0.5041975440409454,0
0.7148497832786335,0.7785873458769066,1
0.8104354802159889,0.6680138811056201,1
0.11837113529095833,0.5012782202494617,0
0.23856153690593007,0.47989661387334337,1
0.3060647643462794,0.3326282190943901,1
0.499753758426393,0.008991644738037707,1
0.1727999732392027,0.05747358252304269,1
0.06562648850059638,0.5252867520369375,0
0.2566001982196491,0.16576184725906773,1
0.9092908975637216,0.39485273392103704,0
0.8714627217358459,0.5515821766962018,1
0.2208501586003737,0.6633253623896888,0
0.9251274943513685,0.5012199915081866,1
0.5435234381540459,0.5946028130616273,1
0.4793103525092812,0.8360429288169634,0
0.8881536299984532,0.12199198327528704,0
0.5581431923381722,0.5676267756765894,1
0.8323567952327617,0.9164851266650249,1
0.36108679794025533,0.8863717217469523,0
0.2749765587294243,0.7640889083621261,0
0.2034619200950668,0.3463643253101383,1
0.550705352997482,0.3351398681463802,0
0.24999843093910434,0.8694581205824519,0
0.30174089679451377,0.1202957437557085,1
0.1037696889061347,0.759177347423262,0
0.8424679191322976,0.9962936886022592,1
0.5538759584503979,0.8961616480195064,1
0.5256323461813629,0.3605885546024833,0
0.8293016223752008,0.10006084271339477,0
0.16318216382786743,0.6036093429512565,0
0.958638779030601,0.5987836341801775,1
0.06543995917323586,0.5544205876572506,0
0.5146545432670654,0.4795323400283811,0
0.46060786028474787,0.8226084762316704,0
0.8582522241065691,0.26783667194829264,0
0.4863578970858994,0.5174149009774557,0
0.9490797872720348,0.11947251157517236,0
0.09413733116729583,0.36267798731136636,1
0.7316726814553359,0.21787555537853165,0
0.7851329470470566,0.8933395170548308,1
0.35526599463039177,0.8617916503088485,0
0.4250665038760335,0.6184987634947152,0
0.18703728285997567,0.3390648466862408,1
0.8839024353202488,0.1728152575873333,0
0.8488680910597171,0.7851558552778218,1
0.7735725067223799,0.3156314262305151,0
0.12045679111108587,0.4320416297700337,1
0.9909662567185806,0.592977545903922,1
0.37166643472443894,0.07737271965238901,1
0.5048476033670444,0.5466910626091942,1
0.5643253992649864,0.7467758410359258,1
0.04409383836247138,0.7166675496862246,0
0.20907346549841377,0.7957690257018964,0
0.044795987402526105,0.08367762604815632,1
0.0906373325000015,0.5365226309962976,0
0.09977149395174711,0.515799990794838,0
0.36038990890478184,0.7871139569901625,0
0.8976455058223375,0.7360271497553177,1
0.5949783460672923,0.8790567671676688,1
0.7425405540073758,0.1542806922357931,0
0.40554840643763823,0.502369824000889,0
0.8931975900574787,0.896165324226653,1
0.615280924944177,0.48286034948771794,0
0.6429095108993799,0.8526810158854876,1
0.25307792410156027,0.08471788762217536,1
0.3468561465243556,0.7312466608368269,0
0.84109428976858,0.048661308781615675,0
0.48370307205754837,0.02511203598325773,1
0.8927655561728862,0.350189905287665,0
0.7686245297401656,0.11215662267380788,0
0.9469395518307696,0.23856397092804593,0
0.6498966935000692,0.7577125274168408,1
0.2136790825756011,0.4620109936232405,1
0.6481990822059481,0.2582793836090621,0
0.5086402270779244,0.7307155203081503,1
0.8045409161052102,0.34056147485105237,0
0.8464116081186993,0.6564172942282563,1
0.9099163972745027,0.6137323208245271,1
0.10681050642363554,0.7710185465056643,0
0.3357896988042407,0.8101343302684803,0
0.44379146115632195,0.24413739302294024,1
0.43158111926338694,0.17434856588372905,1
0.8635048891777962,0.023148770190519308,0
0.2732471831002542,0.9894136834844024,0
0.6750337478158827,0.6520426652987712,1
0.4929769558415297,0.39827025107861036,1
0.9074830928667291,0.029307924226877002,0
0.1256152085097768,0.9790345310726503,0
0.5900122085829228,0.45140812544621867,0
0.6049514466902677,0.40375972811176974,0
0.032097153171674164,0.002800620235274609,1
0.9302901548869076,0.07324804675567242,0
0.36568042118348154,0.5296485489488945,0
0.706182248672298,0.154462782597088,0
0.5945665093435267,0.4223877815053969,0
0.21263119195235913,0.9817050015597093,0
0.588903188837166,0.8576768290725721,1
0.10355168162426609,0.6943034618872862,0
0.3349569493996687,0.6080775286717012,0
0.9854140801791543,0.9261343429159945,1
0.48369257143341504,0.448810859847699,1
