temperature,humidity,late
0.9419026986652764,0.05005816349094505,0
0.7192202573958361,0.7522413820387077,1
0.6170359817070568,0.7768630874782938,1
0.3417056126252369,0.06601790939918217,1
0.3898673610319634,0.2767275495868755,1
0.14481705475818707,0.20074348758760885,1
0.5747185200018198,0.49889791227860314,0
0.8407479351588585,0.6179801480016888,1
0.026097909428030253,0.5431040153801394,1
0.38836641179420417,0.610424258886925,0
0.8885107372459842,0.1853402045036614,0
0.28206789879393723,0.9571098296114475,0
0.05045987645796135,0.036150162733807,1
0.38875814726379476,0.29961168128698745,1
0.842790483614106,0.6571609935900411,1
0.9130299449265994,0.5171249649245436,0
0.10638030931744802,0.7488308635489248,0
0.8232563568120844,0.30622339309786617,0
0.06103991713934798,0.34448243074163876,1
0.1801941636032759,0.41526031907869976,1
0.924979982321639,0.22697524239374067,0
0.9828088013694515,0.28326103309746586,0
0.13912657223989655,0.3791663000310844,1
0.6042422482770087,0.44035412248095984,0
0.9438006478696085,0.001868877702317362,0
0.08436921116151175,0.7677468521371383,0
0.9024209812865691,0.01695895880734688,0
0.3654783106781775,0.06108410031997569,1
0.2298487829706506,0.8365594287067188,0
0.45488288435143476,0.5455151990128206,0
0.7510399187982553,0.9626252758166343,1
0.40641371847275354,0.5882575691474239,0
0.48182840917675784,0.45714350229855505,0
0.5837047411148847,0.9997085006525375,1
0.5379128197042716,0.8346496525001956,1
0.9326524043718183,0.6776635146448303,1
0.6737807811833874,0.6234190049195979,1
0.9517362726876502,0.05570092024259632,0
0.5019326537060299,0.22514407673778902,0
0.997695486724892,0.3259982340702611,1
0.8494532071798756,0.4540718431462447,1
0.07696954016828339,0.6132209045937526,1
0.7467062075731374,0.8287161097938831,1
0.31990056488908714,0.16506974876473812,1
0.675361739992638,0.21668633792959702,0
0.5535328528117848,0.7009456400925097,0
0.296085494931723,0.7344302390368962,0
0.49500859917387074,0.041702332611126325,1
0.31975461657054327,0.7956376827834978,0
0.16593916607665748,0.6941680832719289,0
0.7022434734832326,0.38283189379269156,0
0.4953937148899765,0.3633739758086909,0
0.8729070764235259,0.37632571117467173,0
0.3768810859106889,0.07858904645900067,1
0.6413084221625998,0.2748491764557538,0
0.24505187012313845,0.36655382313423557,1
0.6221335163926672,0.9914952910568025,1
0.8594960761495245,0.8526105311295582,1
0.6197957737968329,0.9703405450436451,1
0.39577030592271845,0.03821402918694372,1
0.8885785991344147,0.07478626495193419,0
0.3988935656571877,0.6422290568111556,0
0.12216793894632616,0.9443154813822625,0
0.6271405078872974,0.9930487568208347,1
0.2983054019514929,0.8556435683898118,0
0.712306573842911,0.423967072127288,0
0.4374026713846738,0.4301714399242308,0
0.6388995314721833,0.5518717198681371,0
0.6930367125679555,0.832948153867936,1
0.6276318448431727,0.17164821791580764,0
0.23945203228229128,0.6657327097146034,0
0.7608830850710534,0.913978539034661,1
0.4326174143165443,0.42056107563204703,0
0.9452254957562183,0.09126802025979264,0
0.0059267539424938676,0.8918464150861521,0
0.9049964935490414,0.14324820710489472,0
0.5646803161260406,0.44593395136570446,0
0.7555203516001963,0.061628000041608955,0
0.3224055448608636,0.4636222086838261,1
0.23388773124253315,0.280089604759033,1
0.2216813467466886,0.5292607567332877,0
0.023826357719842983,0.9429110406706084,0
0.0831809273866081,0.8083775074560893,0
0.9691937278164082,0.3143743915858822,1
0.9345667302694098,0.6830693223042765,1
0.08592756628141873,0.1773623391160749,1
0.05279486236417397,0.5758987590387756,1
0.5505007190139503,0.7444567942340646,1
0.44467776280176163,0.5033077488797623,0
0.5143490015002038,0.32437369935677585,0
0.4866496153932516,0.6030818438773161,0
0.6475114516492013,0.27509173706832113,0
0.30398353376453446,0.285290157870161,1
0.6866196137312316,0.720479945720336,1
0.2212627070933394,0.3366239472013295,1
0.03178140257663342,0.0726191391177643,1
0.9113219228042947,0.5103636696900186,1
0.3308187787860727,0.6836607106928878,0
0.4815161468001318,0.8682283695320825,1
0.4031918228885336,0.29202248599054115,1
0.43594583976234547,0.7323887003127204,0
0.6646873216778449,0.31865286471100807,0
