temperature,humidity,late
0.24737165280398832,0.6881482937830762,0
0.02762684608845989,0.23063219326743178,1
0.727143684142067,0.6270010256497976,1
0.2894151599204555,0.03431138617691032,1
0.6689138642283362,0.5906406186112572,1
0.15142063273741224,0.8416941621104244,0
0.7615211252986848,0.8106651161148481,1
0.5524770495775114,0.4864489068480311,0
0.8043377588710037,0.44103618020864566,0
0.0031568750581407734,0.625414150523794,0
0.1641020691641374,0.4994212275337717,1
0.8132192542828689,0.5417041740234643,0
0.9088684099786197,0.9595610371919948,1
0.7673506780041995,0.8499263164859117,1
0.8721803600895967,0.5940790561809648,1
0.6485757495339622,0.24982289922725032,0
0.3521806782648498,0.5732882458748063,0
0.8414867686323458,0.18693868760696353,0
0.56151377023466,0.337596215339234,0
0.6744774302123232,0.35300895630204987,0
0.32395343806971333,0.9090942631402181,0
0.10092181512179887,0.8359076249592546,0
0.5183711344148508,0.6757618840881948,0
0.23600855961547473,0.08677369381383693,0
0.3712320687819556,0.26777019906206856,1
0.5845145721470782,0.6261483024042803,1
0.43939722317062047,0.12865816881349856,1
0.6561473515641633,0.2873121990598818,0
0.8890154794464659,0.33253159384747755,0
0.09912455578286117,0.6670217786886972,0
0.9064527518283227,0.6142910971389647,1
0.6552489259649579,0.4068879677019831,1
0.45014127841245943,0.283756811525112,1
0.169620211693982,0.1887873115877945,1
0.8273861164239239,0.17444688722473378,0
0.502135431733138,0.47920738733935264,0
0.9283365906682809,0.6065216562887752,1
0.8278653379499451,0.008843714389697999,0
0.20259837247587265,0.6779356481506139,0
0.21757984521821527,0.14604416106024487,1
0.026790513073331246,0.36477111023845754,1
0.061485501281204336,0.22054149322796657,1
0.18040458347437804,0.7823246815282007,0
0.9512491925522006,0.7346919400089053,1
0.2215222538430771,0.02311023115835975,1
0.3314821985746591,0.9405858321834432,0
0.6772685928112537,0.3752029070788071,1
0.02522427370063618,0.17881970769723765,1
0.14240457511045412,0.27519594187285923,1
0.10371962849617555,0.9139742134144379,0
0.09489973722606004,0.19659556236675835,1
