temperature,humidity,late
0.621336359963377,0.4098445990903643,0
0.5648689332011265,0.792569506419829,1
0.848320907034844,0.8841664401976392,1
0.7746796223800643,0.748394754906413,1
0.39053524808525,0.04883264963801093,1
0.22846610217615093,0.29330480370880707,1
0.3123396101549103,0.6322436718309729,0
0.6440866965578468,0.19228227592684333,0
0.9858750773124598,0.42051570750651734,0
0.13204691989588024,0.8072060308204914,0
0.902922933106837,0.43533648849589623,0
0.3455028677653268,0.04890650982553579,1
0.8868552376545599,0.5777299113585268,1
0.3478478916274038,0.7990405388410947,0
0.4538003601369115,0.21531623676233302,1
0.22987848702530933,0.1705085675879553,1
0.02640340078196801,0.2867361170171875,1
0.4705309598068944,0.2737559571785678,1
0.5518075909120113,0.46416016391105097,0
0.6776419829381053,0.06397279530937372,0
0.8999816827771759,0.68920297996642,1
0.6850295169802716,0.9959547763198885,1
0.9017584217179259,0.25787772585801894,0
0.9072787144574522,0.6718404695696265,1
0.5452613581174339,0.8656782122638444,1
0.443792380700326,0.1423365914257546,1
0.4559632971451092,0.3375135918170915,0
0.12246229403737852,0.477962679120861,1
0.4953893338334431,0.2989846892269249,0
0.5150716455848798,0.14935227904617643,1
0.32793295559181257,0.985907601546726,0
0.579763247240974,0.6771185041432395,1
0.5257908466306563,0.8556873311964687,1
0.13388329328964566,0.5891797715569171,0
0.9019144830470034,0.2768281375141921,0
0.8984140591401937,0.21209333745720227,0
0.7254311553012491,0.6007221224156123,1
0.6452974089092696,0.055511117592256576,0
0.7769547341128581,0.37045204435866963,0
0.47636067647317226,0.3115084299796592,0
0.5615629650554079,0.19978406340063692,0
0.797589383170829,0.02568700621839115,0
0.40336855643452496,0.5678667365680763,0
0.05250371243646601,0.9699171111885421,0
0.15089007232717577,0.6458419514669375,0
0.2517451387973336,0.10374817203449382,1
0.5815977275170917,0.5712025456351395,0
0.9020559445144735,0.4764395881417448,1
0.05572000513623976,0.02936839420239379,1
0.33532061926613976,0.491492526912374,0
0.18006426593869984,0.2291952826603476,1
0.04547819172539824,0.5464016728236238,1
0.5194626972651674,0.9710138922586539,1
0.2649408541214827,0.44297484406653453,1
0.01723386583028863,0.36345984774530005,1
0.8927270150941135,0.7574518241891494,1
0.7020853013541568,0.048356063624598655,0
0.33719852144172413,0.7752206198733476,0
0.781160884270671,0.358830739361776,0
0.5902823952800886,0.15268599704799313,0
0.8571543219933422,0.6992921413401495,1
0.17143602189575147,0.9989472353131414,0
0.6618642405798321,0.7148631877552808,1
0.9959340791545334,0.1705081597377801,0
0.11008464704639875,0.6178866975914732,0
0.2935466073444162,0.9121676520624014,0
0.5333168880970157,0.37231642583211255,0
0.6012233219223878,0.5114859804539635,0
0.8113009355564699,0.82190494636417,1
0.6477559719045326,0.26753725121063465,0
0.9057907865460307,0.38391939996700686,0
0.341435604226612,0.4866571730198842,0
0.13110369608585737,0.5619465719536582,0
0.17928623778305597,0.31193147559924095,1
0.007680194691126574,0.19846189035375494,1
0.8534050236513994,0.9098998624713109,1
0.45536925619509205,0.6501385299106435,0
0.07653394391524582,0.06715356476468093,1
0.9186207951605116,0.2377686098392734,0
0.07157765276875572,0.69358490671481,0
0.8218086003724354,0.34898865193184614,0
0.001985072802877297,0.6014700764499361,0
0.7802228484960855,0.9330649532681298,1
0.16591628716206908,0.9097158451928327,0
0.6296420201297216,0.4121100447777457,0
0.011840169420958335,0.7764284406619333,0
0.5304169242355514,0.3777250664253661,0
0.4033732131043637,0.15782094345017006,1
0.9299495137571024,0.29166599668880466,0
0.6994712763382331,0.3451734896229265,0
0.8907685264832045,0.12584955838132472,0
0.4354488545306008,0.6870173676761047,0
0.8576681638221176,0.3069595619481299,0
