temperature,humidity,late
0.177690694226729,0.38369880985145854,1
0.7970487928809723,0.3680709883304074,0
0.9582167352029417,0.18680949101191946,0
0.041325749615253815,0.15968304885031015,1
0.4075840023693049,0.7036806104163633,0
0.9616096566668445,0.7577392140486386,1
0.8388138225481558,0.5862522059926762,1
0.43090390681455715,0.15564499584667746,1
0.653022084991947,0.6637996982795051,1
0.8633867333929481,0.8422875919587673,1
0.6728953262945019,0.3515893721603579,0
0.8717603856154881,0.15640824765665906,0
0.943841150678699,0.5412194709729377,1
0.3200860568909316,0.9684890525949169,0
0.3105948230333494,0.19291484058062436,1
0.16980321609199756,0.5200173174538304,1
0.08301632578298679,0.30665883939862504,1
0.7738448192251011,0.01832780289238467,0
0.14110591028239783,0.520313135134168,1
0.08427507965519254,0.47160474964677424,1
0.9362586465152124,0.9561928115557344,1
0.0527858293720731,0.41355415549000407,1
0.07682063404109252,0.3520585650290736,1
0.5989015012440929,0.3374076641060185,0
0.9904481446497624,0.602627596538953,1
0.9042682834844695,0.553966321486469,1
0.9049514486299867,0.7939923552850195,1
0.5070234247982074,0.4542230892707083,0
0.4562174211694091,0.13211569800643208,1
0.6820794132800864,0.9249997891262293,1
0.9031617566382166,0.9370017953002516,1
0.5788595938987704,0.40431515533789675,0
0.12103721782099375,0.09218800427667884,1
0.5195557085105967,0.7579057668478587,1
0.2251482681951591,0.8076194591606136,0
0.5797394284988681,0.4763268724593286,0
0.6020123784987867,0.2138164581211336,0
0.6296551432017432,0.5388347971991607,0
0.0036513379303014792,0.833508341385824,0
0.549487838421038,0.24563800602140218,0
0.499941917859546,0.9677418247321186,1
0.336886946566079,0.966977924977449,0
0.14985458678294494,0.8316179402931723,0
0.6702521800454783,0.8278262696054787,1
0.8934164795266596,0.32148252869991945,0
0.224942233771125,0.2673818288972496,1
0.6040671997478628,0.4446838703070195,0
0.6329433352594406,0.28694564276469836,0
0.775321437305738,0.3824984044537032,0
0.01192135422350904,0.007824121368807724,1
0.503903457799897,0.9540029137267599,1
0.5322318999085652,0.899857049581328,1
0.3819468480772463,0.11368501434480749,1
0.8431847559306818,0.6127838233517097,1
0.09695907824996741,0.2034065486351435,1
0.8860626409428057,0.6885723294939927,1
0.9386914327009782,0.3150287746801622,0
0.9963296807317341,0.35539047334222096,0
0.28364339417699636,0.8682149712820194,0
0.31147856847666855,0.07532846021962569,1
0.07325411612681698,0.29093731700671177,1
0.4986565690346475,0.9244465274088072,1
0.22591217374907313,0.25367588058974944,1
0.08601551510959715,0.37001761133905353,1
0.02119902237617044,0.5019222549804001,1
0.7076430208444839,0.18712246143671352,0
0.4607187274044935,0.35028369232353984,0
0.4435562033487809,0.7071488612710417,0
0.971742654014897,0.19081276638146305,0
0.09758785415546123,0.6620683156679643,0
0.9258514239800822,0.17349542289988684,0
0.42746933832305,0.455647883533301,0
0.5285908572471594,0.7918582274204548,1
0.5589701300589718,0.4942526301056921,0
0.47286366884561604,0.5393125348649317,0
0.9943400350442928,0.5721313769352708,1
0.5173905328576742,0.018396284226876225,1
0.45551131461689864,0.5061359106608556,0
0.05323907379732429,0.4677378486360664,1
0.6548098827656205,0.9601585366805129,1
0.4796788310796094,0.4300506117874948,0
0.7040161286560306,0.1738498172952483,0
0.8211848123787527,0.7507299218257374,1
0.7463239687328066,0.7803993657265149,1
0.4396854795922107,0.5435599426887966,0
0.8084483150993313,0.3883599201034693,0
0.10655870267914413,0.5393672379700913,1
0.03215083454443979,0.7333853334465462,0
0.3771280066043635,0.29899734717652116,1
0.8540276983210945,0.24809572579790806,0
0.6560689451893821,0.7321666692380546,1
0.05967108976029878,0.1722926848741203,1
0.40354278796872234,0.7135055751762378,0
0.06774831050284091,0.5330540545277542,1
0.8969231217144538,0.15403865347429802,0
0.40303937899886866,0.5073509897181405,0
0.8800334336963384,0.8160933883632875,1
0.8018417627342527,0.3235159744045093,0
0.3992698104291894,0.2090427137658616,1
0.23978747101654885,0.677619817302822,0
0.9740472918161733,0.9390151610860428,1
0.8262397752914818,0.6575152034590456,1
0.5339199626794185,0.07950694597525942,1
0.6413212794540356,0.4814603711856048,0
0.09001187620115303,0.9701762423424797,0
0.5731358055718989,0.04038228907639396,0
0.6894706978974918,0.3804758464308772,0
0.7780942252423468,0.9022826929009696,1
0.5452171594417021,0.9096694073699176,1
0.46929130544873887,0.42088671362974406,0
0.5308146891162855,0.40135981792813613,0
0.6737417543959553,0.6660820323084853,1
0.35105458695302594,0.2210456202840495,1
0.14365268561291555,0.027638399090351595,1
0.7709202845233611,0.799375765059521,1
0.7819017390269215,0.8977299783839963,1
0.9779184944824504,0.4963192464395547,1
0.6019779569978801,0.17172505258061488,0
0.8709133022455587,0.5474345233669022,1
0.03355936635800427,0.9360256187903745,0
0.3468499898214994,0.17512790039296566,1
0.2019370043489238,0.9764385612495704,0
0.3368528219288893,0.06526894110186465,1
0.2962882211335989,0.3951494669884503,1
0.808690486006765,0.85451607891852,1
0.3528842102129879,0.2989610795152807,1
0.4096306607460193,0.7175099745041323,0
0.4177842847514309,0.4082070787115062,0
0.9489897941603945,0.12585852452000434,0
0.16870694285491417,0.7744183343930854,0
0.42906911578728557,0.0851122164364323,1
0.23978299239662626,0.3333634128936733,1
0.7375377392101605,0.02058140573114864,0
0.09307092834263664,0.6891979276289628,0
0.14249691476378823,0.9396128801525886,0
0.3584665231561549,0.6113983744130951,0
0.6562296189780208,0.4585308037281025,0
0.8708485835772828,0.9366941539772311,1
0.6962397028639116,0.5286269944930586,1
0.3320105478127787,0.5361969054765738,0
0.9033597342619147,0.4147401409658895,0
0.9377870636510949,0.628748472056901,1
0.1625824949545499,0.3469205204030441,1
0.3772868951941447,0.8450647418127037,0
0.21207023656934632,0.8839231541910489,0
0.49172466703399087,0.7432933797400976,0
0.7621055859757322,0.5222461103419967,1
0.3301749071861799,0.9812625328840556,0
0.011662027946264586,0.3924338138994602,1
0.6160180502797887,0.08575831004706524,0
0.7498000957963058,0.579388984853423,1
0.5410146006421461,0.21164700774966239,0
0.4911054873097056,0.8048140200439164,1
0.5769938296713625,0.18894319929691694,0
0.4780000925846022,0.32376770843652025,0
0.595652520001287,0.5556149901297404,0
0.794564052403017,0.45247213845687706,0
0.11803674957392063,0.1977528682843257,1
0.6818988549820801,0.6567548475768681,1
0.6357612140404613,0.32518778541058013,0
0.6004913539774556,0.8226896252436883,1
0.2408763842577215,0.2881229104103755,1
0.368857121677568,0.3362928840538828,1
0.025139331767636053,0.3361316914661585,1
0.5652831462981085,0.14495957899316192,0
0.5818066970351259,0.10862728536457011,0
0.38779147451104345,0.3097346494290901,1
0.9432711482684368,0.07234584515597398,0
0.9066981874731962,0.7002147718987229,1
0.6456806535392376,0.18651775460168085,0
0.3962658301895706,0.528550681240737,0
0.7209107973716558,0.25970971400997145,0
0.1294558017459917,0.7326905519392738,0
0.63737271007683,0.28984968503416053,0
0.1301020577568941,0.3901772716044678,1
0.904641590022258,0.8666123157205674,1
0.10961307985739066,0.9381385564752648,0
0.9551168128155801,0.07687423062394805,0
0.4702365633907587,0.7018440511880659,0
0.30589082108399057,0.9038494142016306,0
0.3859903993904804,0.013606793574333254,1
0.3725562870063823,0.41138284325567975,1
0.8898070665649259,0.8096353240905393,1
0.9574798059407063,0.19007128076516355,0
0.6503024364761213,0.3801184347684522,0
0.47324771305618984,0.7070142651999288,0
0.3415410686849918,0.04907775224949318,1
0.8764778276411612,0.4205860461230114,0
0.9676700486606534,0.8015489688075313,1
0.4673781677567037,0.9046127948319885,1
0.8185247479515861,0.997890780897751,1
0.8898175407578901,0.5510286529934557,1
0.6196148736956557,0.47513205200660735,0
0.1277822037181917,0.9261188318960204,0
0.47039032796797775,0.7109882806463678,0
0.9112393473068063,0.14760982128940436,0
0.42278196809946966,0.7096859714694603,0
0.2609868436398989,0.6750904002754403,0
0.5481556522907546,0.9450831541674887,1
0.9283127577422112,0.8780670268775987,1
0.09092763070558496,0.658904978792358,0
0.43704513265613354,0.6286390632809739,0
0.285880371829508,0.5583108553404983,0
0.9056596313815007,0.14376251517547312,0
0.4948081306587264,0.509593118399379,0
0.3837834329127804,0.7327863822440862,0
0.6390246393416126,0.40663936839120873,0
0.20731245182247404,0.38577047483422067,1
0.3719102661109749,0.3332102065832655,1
0.8848079668048934,0.6303675770346024,1
0.4764755540992931,0.8392830701522902,1
0.27846896497636964,0.16539135080289458,1
0.9072585444270569,0.4954877526629412,1
0.860544506498714,0.6210909074329318,1
0.9096613444632518,0.6442514367716871,1
0.9340414804680837,0.4289345720496056,0
0.2745376386435183,0.4666415782710033,1
0.45109879982683987,0.32636206638439846,1
0.6896601074191283,0.22994205364417053,0
0.1302934731992489,0.3719633560631118,1
0.7138869130842004,0.6739406100848627,1
0.697882299422821,0.14189935258244146,0
0.46442104621839886,0.08599861020835109,1
0.3785553508946703,0.7010692929155476,0
0.41736877133323247,0.7107739909041063,0
0.6788736392154411,0.3209583152292004,0
0.8970887648923237,0.12169205776787329,0
0.7258116415732382,0.0484047225275418,0
0.6676326433306154,0.7451226155974203,1
0.13598263136886612,0.15399856315155358,1
0.2667143624412588,0.6785314020478855,0
0.6077989906242645,0.8107353232579841,1
0.28524494361993347,0.23160264722020885,1
0.5371508769410458,0.8889515536319439,1
0.8876893250072694,0.9461098062102955,1
0.5108414618859533,0.15328659610658024,1
0.2724453201401499,0.28943082412325094,1
0.8730877575747994,0.8373211994068599,1
0.02734897217661214,0.39769637850391526,1
0.3975174655964946,0.4789827327780888,0
0.2559362586339662,0.6062945075790321,0
0.6165346932057852,0.746646621054884,1
0.7122075067433364,0.6119956737068304,1
0.09377534526117937,0.09922812071561926,1
0.9080765576325612,0.9837482500621572,1
0.3053692612031128,0.4541181550270299,1
0.3121461434173576,0.4069454670819054,1
0.9437552120921157,0.0805257809119524,0
0.3682407234106021,0.01780745437245579,1
0.4325315493825126,0.3922115240408738,0
0.11155112244246634,0.7803731597161357,0
0.718024086182387,0.7860557917463333,1
0.37359726078323596,0.20518793239831135,1
0.38725903849775956,0.8367795738935871,0
0.9064050039026812,0.724136478256425,1
0.1697688426587256,0.1046560870043377,1
0.6476256839846829,0.08310972778558257,0
0.03508907628432456,0.17228489981787887,1
0.6529077160189101,0.9024922272644037,1
0.8464804997874901,0.8743308588112911,1
0.24379527959370673,0.3890133787395841,1
0.6906522485977549,0.15089652838970058,0
0.8315303980492922,0.43011832432240804,0
0.7660056257868181,0.2888881448127183,0
0.7263309900451771,0.033971314886363846,0
0.6484168225466925,0.6196926145854691,1
0.9441046263650802,0.8899484091607015,1
0.8005235432342491,0.5294735963196447,1
0.4960805306355053,0.42314579264961083,0
0.7530545660000899,0.8506172640708362,1
0.4047762070125912,0.9198723821345289,0
0.607232252513185,0.009378462443878521,0
0.5299562416846582,0.2585645478498987,0
0.5583728972351835,0.8405240152950861,1
0.4867959282917693,0.006211184935341563,1
0.32599627973141143,0.030110470285771185,1
0.2826393735218248,0.6351459140933501,0
0.017062533037915717,0.32126023367173506,1
0.3854874202631795,0.10169559979717158,1
0.2635961763685005,0.5863767285623391,0
0.6020740211457576,0.5956352438930302,0
0.7144375476752762,0.7702508574949222,1
0.8111687649155037,0.022312289847574385,0
0.4293225667096344,0.3209027378430027,1
0.42884511805814585,0.21876305029483067,1
0.48342039496665756,0.06361230445763177,1
0.9260323854355739,0.33585970161311207,0
0.6256016128968633,0.4088313959417994,0
0.5412447664572003,0.20771614487009704,0
0.2960146804815298,0.24372807437664723,1
0.778833021200718,0.9688986163861915,1
0.7114635465611452,0.274921864540726,0
0.5671504270490441,0.4804315355078038,0
0.31223277151713746,0.2927977173934039,1
0.03469081545948094,0.2365662943980401,1
0.46390582325884566,0.7790572023390123,0
0.6051971582941498,0.40096679584401795,0
0.9923374379611921,0.7181382485968213,1
0.1622071003118284,0.641156056139926,0
0.5127600546561139,0.853377837628694,1
0.5796684509202251,0.6198487154723185,0
0.2061811933800609,0.567468415676605,0
0.9549300377657626,0.581980042856741,1
0.5408242573744504,0.8030488240462038,1
0.10730784454890352,0.679047471609323,0
0.7528036270666458,0.012062050372022237,0
0.5493982601645158,0.1725082236665042,0
0.9205155758300143,0.14313884410120958,0
0.04049956272284916,0.9453900317320489,0
0.9577517314951768,0.3161933054530197,0
0.3353687156171288,0.3273851665428821,1
0.41228234051218393,0.27242573508474155,1
0.7386433350410927,0.5497561251511901,1
0.3525625683968613,0.5019769702922763,0
0.4832427632475329,0.36238346860411896,0
0.07766744068974463,0.6857082231876708,0
0.7655768346846099,0.10917455295112544,0
0.9103837552987342,0.7435359199845585,1
0.4207088583134455,0.5215387573621336,0
0.2107944930920419,0.25477858374536644,1
0.17711393508093143,0.7596820328710479,0
0.6484533648442623,0.041208938015768415,0
0.4272234911845665,0.5506043999651028,0
0.37592974692796066,0.8961578620875034,0
0.36528245965374406,0.7404995625246164,0
0.25986981312004165,0.5851555373220078,0
0.9489954029397072,0.7619345355698807,1
0.5701198618206984,0.058878518853196726,0
0.9914130844176671,0.9279488238401086,1
0.30361935871587875,0.11785086179096149,1
0.726740324364674,0.9301587940537288,1
0.9333940564356923,0.36866433601308435,0
0.430833433092091,0.057395370951969005,1
0.7498792970463304,0.016534523377572774,0
0.0616218796944773,0.2270864619726044,1
0.9693212052108491,0.21001943483178653,0
0.02025693273402518,0.06129411061297296,1
0.2735940100851063,0.1768451576256147,1
0.9490445004150522,0.15655240433730855,0
0.30338214042943124,0.6793569639665678,0
0.7386751837330564,0.7430893588737681,1
0.8340273046719063,0.7483197258835521,1
0.7620067377341262,0.4658194086555273,0
